company_id,flight_number,scheduled_departure_date_local,scheduled_departure_station_code,scheduled_arrival_station_code,scheduled_departure_datetime_local,scheduled_arrival_datetime_local,actual_departure_datetime_local,actual_arrival_datetime_local,total_seats,fleet_type,carrier,scheduled_ground_time_minutes,actual_ground_time_minutes,minimum_turn_minutes,sched_dep_hour,total_pax,lap_child_count,basic_economy_pax,child_count,stroller_users,pnr_count,ssr_total,ssr_wheelchair,ssr_umnr,ssr_medical,ssr_blind,ssr_deaf,ssr_pet,total_bags,transfer_bags,slack_minutes,neg_slack_minutes,pax_load_factor,transfer_bag_ratio,special_needs_numer,special_needs_ratio,wheelchair_ratio,umnr_ratio,medical_ratio,blind_ratio,deaf_ratio,pet_ratio,departure_delay_minutes,arrival_delay_minutes,day
UA,2104,2025-08-14,ORD,BOS,2025-08-14 06:00:00+00:00,2025-08-14 09:26:00+00:00,2025-08-14 05:57:00+00:00,2025-08-14 09:27:00+00:00,179,B737-MAX9,Mainline,330,338,56,6,204,1,0,7,1,116,2,0,0,0,0,0,0,97.0,16.0,274,-274,1.0,0.16494845360824742,11,0.05392156862745098,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,1.0,2025-08-14
UA,1069,2025-08-07,ORD,DCA,2025-08-07 19:40:00+00:00,2025-08-07 22:42:00+00:00,2025-08-07 21:20:00+00:00,2025-08-08 00:11:00+00:00,126,A319-100,Mainline,-31,48,43,19,127,0,0,4,0,86,0,0,0,0,0,0,0,56.0,36.0,-74,74,1.0,0.6428571428571429,4,0.031496062992125984,0.0,0.0,0.0,0.0,0.0,0.0,100.0,89.0,2025-08-07
UA,2040,2025-08-07,ORD,DEN,2025-08-07 20:10:00+00:00,2025-08-07 22:00:00+00:00,2025-08-07 21:25:00+00:00,2025-08-07 22:43:00+00:00,179,B737-900,Mainline,135,193,119,20,195,1,0,6,0,153,2,0,0,0,0,0,0,120.0,56.0,16,-16,1.0,0.4666666666666667,9,0.046153846153846156,0.0,0.0,0.0,0.0,0.0,0.0,75.0,43.0,2025-08-07
UA,2684,2025-08-11,ORD,FCA,2025-08-11 08:45:00+00:00,2025-08-11 11:36:00+00:00,2025-08-11 08:42:00+00:00,2025-08-11 11:10:00+00:00,179,B737-900,Mainline,71,86,56,8,224,2,0,12,2,95,3,0,0,0,0,0,0,117.0,86.0,15,-15,1.0,0.7350427350427351,19,0.08482142857142858,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-26.0,2025-08-11
UA,2389,2025-08-03,ORD,RSW,2025-08-03 10:57:00+00:00,2025-08-03 15:02:00+00:00,2025-08-03 11:43:00+00:00,2025-08-03 15:40:00+00:00,179,B737-900,Mainline,73,133,56,10,232,3,0,13,3,110,7,0,0,0,0,0,0,101.0,13.0,17,-17,1.0,0.12871287128712872,26,0.11206896551724138,0.0,0.0,0.0,0.0,0.0,0.0,46.0,38.0,2025-08-03
UA,2616,2025-08-09,ORD,PDX,2025-08-09 12:46:00+00:00,2025-08-09 15:14:00+00:00,2025-08-09 12:41:00+00:00,2025-08-09 14:58:00+00:00,166,B737-800,Mainline,67,94,51,12,235,0,0,22,6,96,2,0,0,0,0,0,0,119.0,84.0,16,-16,1.0,0.7058823529411765,30,0.1276595744680851,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-16.0,2025-08-09
UA,1803,2025-08-12,ORD,DEN,2025-08-12 10:44:00+00:00,2025-08-12 12:32:00+00:00,2025-08-12 10:43:00+00:00,2025-08-12 12:11:00+00:00,200,A321-2NX,Mainline,791,750,62,10,225,1,0,9,2,160,2,0,0,0,0,0,0,105.0,41.0,729,-729,1.0,0.3904761904761905,14,0.06222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-21.0,2025-08-12
UA,2333,2025-08-12,ORD,BWI,2025-08-12 10:46:00+00:00,2025-08-12 13:48:00+00:00,2025-08-12 10:43:00+00:00,2025-08-12 13:32:00+00:00,179,B737-900,Mainline,694,706,56,10,215,0,0,13,3,125,3,0,0,0,0,0,0,109.0,48.0,638,-638,1.0,0.44036697247706424,19,0.08837209302325581,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-16.0,2025-08-12
UA,1324,2025-08-08,ORD,SFO,2025-08-08 19:48:00+00:00,2025-08-08 22:38:00+00:00,2025-08-08 19:52:00+00:00,2025-08-08 22:39:00+00:00,200,A321-2NX,Mainline,84,96,62,19,228,2,0,12,4,159,3,0,0,0,0,0,0,128.0,91.0,22,-22,1.0,0.7109375,21,0.09210526315789473,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2025-08-08
UA,2440,2025-08-03,ORD,LAS,2025-08-03 13:02:00+00:00,2025-08-03 15:03:00+00:00,2025-08-03 13:00:00+00:00,2025-08-03 14:52:00+00:00,179,B737-MAX9,Mainline,67,83,64,13,200,1,0,7,1,128,4,0,0,0,0,0,0,134.0,80.0,3,-3,1.0,0.5970149253731343,13,0.065,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-11.0,2025-08-03
OO,5763,2025-08-03,ORD,TUL,2025-08-03 12:45:00+00:00,2025-08-03 14:49:00+00:00,2025-08-03 12:39:00+00:00,2025-08-03 14:32:00+00:00,76,ERJ-175,Express,47,50,34,12,90,1,0,4,0,58,4,0,0,0,0,0,0,56.0,37.0,13,-13,1.0,0.6607142857142857,9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,-17.0,2025-08-03
UA,1842,2025-08-11,ORD,SAN,2025-08-11 20:20:00+00:00,2025-08-11 22:44:00+00:00,2025-08-11 20:22:00+00:00,2025-08-11 22:59:00+00:00,200,A321-2NX,Mainline,85,65,62,20,226,0,0,10,1,145,1,0,0,0,0,0,0,114.0,76.0,23,-23,1.0,0.6666666666666666,12,0.05309734513274336,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,2025-08-11
UA,481,2025-08-13,ORD,RNO,2025-08-13 19:52:00+00:00,2025-08-13 22:19:00+00:00,2025-08-13 22:23:00+00:00,2025-08-14 00:22:00+00:00,126,B737-700,Mainline,-24,36,43,19,121,1,0,2,1,82,2,0,0,0,0,0,0,99.0,46.0,-67,67,0.9603174603174603,0.46464646464646464,6,0.049586776859504134,0.0,0.0,0.0,0.0,0.0,0.0,151.0,123.0,2025-08-13
UA,2144,2025-08-07,ORD,YYZ,2025-08-07 13:01:00+00:00,2025-08-07 15:46:00+00:00,2025-08-07 13:58:00+00:00,2025-08-07 16:47:00+00:00,150,A320-200,Mainline,73,153,60,13,178,2,0,7,1,113,1,0,0,0,0,0,0,108.0,50.0,13,-13,1.0,0.46296296296296297,11,0.06179775280898876,0.0,0.0,0.0,0.0,0.0,0.0,57.0,61.0,2025-08-07
OO,5631,2025-08-04,ORD,DAY,2025-08-04 18:25:00+00:00,2025-08-04 20:57:00+00:00,2025-08-04 18:21:00+00:00,2025-08-04 20:57:00+00:00,50,CRJ-550,Express,94,101,29,18,65,0,0,4,1,38,1,0,0,0,0,0,0,38.0,32.0,65,-65,1.0,0.8421052631578947,6,0.09230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,2025-08-04
UA,1778,2025-08-06,ORD,OMA,2025-08-06 08:45:00+00:00,2025-08-06 10:26:00+00:00,2025-08-06 08:38:00+00:00,2025-08-06 10:40:00+00:00,166,B737-800,Mainline,48,50,51,8,167,1,0,8,1,88,1,0,0,0,0,0,0,80.0,66.0,-3,3,1.0,0.825,11,0.0658682634730539,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,14.0,2025-08-06
UA,310,2025-08-03,ORD,MCI,2025-08-03 15:53:00+00:00,2025-08-03 17:31:00+00:00,2025-08-03 15:54:00+00:00,2025-08-03 17:31:00+00:00,126,B737-700,Mainline,72,68,43,15,120,0,0,2,0,82,2,0,0,0,0,0,0,121.0,104.0,29,-29,0.9523809523809523,0.859504132231405,4,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2025-08-03
UA,1815,2025-08-06,ORD,MSY,2025-08-06 10:50:00+00:00,2025-08-06 13:20:00+00:00,2025-08-06 10:45:00+00:00,2025-08-06 13:02:00+00:00,126,A319-100,Mainline,2319,2312,43,10,142,0,0,6,2,87,3,0,0,0,0,0,0,87.0,36.0,2276,-2276,1.0,0.41379310344827586,11,0.07746478873239436,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-18.0,2025-08-06
UA,2155,2025-08-07,ORD,LAX,2025-08-07 19:40:00+00:00,2025-08-07 22:10:00+00:00,2025-08-07 21:03:00+00:00,2025-08-07 23:45:00+00:00,234,B757-300,Mainline,275,350,66,19,301,2,0,17,3,166,2,0,0,0,0,0,0,160.0,76.0,209,-209,1.0,0.475,24,0.07973421926910298,0.0,0.0,0.0,0.0,0.0,0.0,83.0,95.0,2025-08-07
YX,3718,2025-08-05,ORD,MSN,2025-08-05 09:02:00+00:00,2025-08-05 10:13:00+00:00,2025-08-05 08:56:00+00:00,2025-08-05 10:13:00+00:00,76,ERJ-175,Express,63,65,39,9,73,0,0,0,0,61,4,0,0,0,0,0,0,52.0,42.0,24,-24,0.9605263157894737,0.8076923076923077,4,0.0547945205479452,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,0.0,2025-08-05
G7,4461,2025-08-04,ORD,ABE,2025-08-04 13:51:00+00:00,2025-08-04 17:00:00+00:00,2025-08-04 13:42:00+00:00,2025-08-04 16:29:00+00:00,50,CRJ-550,Express,115,106,33,13,46,0,0,0,0,42,1,0,0,0,0,0,0,23.0,12.0,82,-82,0.92,0.5217391304347826,1,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,-31.0,2025-08-04
UA,2618,2025-08-14,ORD,STL,2025-08-14 14:23:00+00:00,2025-08-14 15:47:00+00:00,2025-08-14 14:48:00+00:00,2025-08-14 16:00:00+00:00,150,A320-200,Mainline,68,93,46,14,155,1,0,6,1,104,6,0,0,0,0,0,0,117.0,94.0,22,-22,1.0,0.8034188034188035,14,0.09032258064516129,0.0,0.0,0.0,0.0,0.0,0.0,25.0,13.0,2025-08-14
UA,1387,2025-08-06,ORD,SFO,2025-08-06 08:50:00+00:00,2025-08-06 11:42:00+00:00,2025-08-06 08:44:00+00:00,2025-08-06 11:30:00+00:00,179,B737-900,Mainline,80,73,56,8,246,0,0,17,4,103,5,0,0,0,0,0,0,128.0,56.0,24,-24,1.0,0.4375,26,0.10569105691056911,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,-12.0,2025-08-06
UA,2005,2025-08-09,ORD,TYS,2025-08-09 19:50:00+00:00,2025-08-09 22:35:00+00:00,2025-08-09 19:43:00+00:00,2025-08-09 22:11:00+00:00,126,B737-700,Mainline,88,73,43,19,79,0,0,4,1,50,0,0,0,0,0,0,0,49.0,34.0,45,-45,0.626984126984127,0.6938775510204082,5,0.06329113924050633,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,-24.0,2025-08-09
OO,5360,2025-08-03,ORD,MBS,2025-08-03 13:55:00+00:00,2025-08-03 16:10:00+00:00,2025-08-03 13:49:00+00:00,2025-08-03 16:04:00+00:00,50,CRJ-550,Express,55,67,29,13,50,0,0,2,1,38,1,0,0,0,0,0,0,33.0,30.0,26,-26,1.0,0.9090909090909091,4,0.08,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,-6.0,2025-08-03
UA,1634,2025-08-08,ORD,IAD,2025-08-08 14:24:00+00:00,2025-08-08 17:30:00+00:00,2025-08-08 14:30:00+00:00,2025-08-08 17:54:00+00:00,179,B737-MAX9,Mainline,77,125,56,14,168,1,0,3,0,116,3,0,0,0,0,0,0,101.0,57.0,21,-21,0.9385474860335196,0.5643564356435643,7,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,6.0,24.0,2025-08-08
YX,3520,2025-08-14,ORD,CVG,2025-08-14 21:16:00+00:00,2025-08-14 23:46:00+00:00,2025-08-14 21:16:00+00:00,2025-08-14 23:47:00+00:00,76,ERJ-175,Express,162,191,34,21,74,1,0,1,0,57,1,0,0,0,0,0,0,49.0,41.0,128,-128,0.9736842105263158,0.8367346938775511,3,0.04054054054054054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2025-08-14
UA,1403,2025-08-02,ORD,SLC,2025-08-02 19:40:00+00:00,2025-08-02 22:16:00+00:00,2025-08-02 19:55:00+00:00,2025-08-02 22:11:00+00:00,126,A319-100,Mainline,79,87,43,19,129,1,0,5,0,87,2,0,0,0,0,0,0,93.0,71.0,36,-36,1.0,0.7634408602150538,8,0.06201550387596899,0.0,0.0,0.0,0.0,0.0,0.0,15.0,-5.0,2025-08-02
G7,4563,2025-08-12,ORD,FSD,2025-08-12 12:45:00+00:00,2025-08-12 14:35:00+00:00,2025-08-12 12:38:00+00:00,2025-08-12 14:12:00+00:00,50,CRJ-550,Express,63,35,29,12,47,0,0,0,0,37,1,0,0,0,0,0,0,27.0,20.0,34,-34,0.94,0.7407407407407407,1,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,-23.0,2025-08-12
OO,5447,2025-08-14,ORD,PVD,2025-08-14 11:05:00+00:00,2025-08-14 14:39:00+00:00,2025-08-14 11:04:00+00:00,2025-08-14 14:38:00+00:00,70,ERJ-175,Express,71,70,34,11,78,2,0,2,1,52,0,0,0,0,0,0,0,56.0,17.0,37,-37,1.0,0.30357142857142855,5,0.0641025641025641,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2025-08-14
OO,5274,2025-08-11,ORD,SBN,2025-08-11 21:30:00+00:00,2025-08-11 23:30:00+00:00,2025-08-12 09:05:00+00:00,2025-08-12 11:00:00+00:00,50,CRJ-550,Express,265,913,29,21,16,0,0,0,0,15,4,0,0,0,0,0,0,23.0,23.0,236,-236,0.32,1.0,4,0.25,0.0,0.0,0.0,0.0,0.0,0.0,695.0,690.0,2025-08-11
OO,5414,2025-08-06,ORD,MEM,2025-08-06 15:35:00+00:00,2025-08-06 17:34:00+00:00,2025-08-06 15:34:00+00:00,2025-08-06 17:20:00+00:00,50,CRJ-550,Express,40,52,29,15,50,0,0,1,1,48,0,0,0,0,0,0,0,34.0,27.0,11,-11,1.0,0.7941176470588235,2,0.04,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-14.0,2025-08-06
OO,5726,2025-08-04,ORD,TYS,2025-08-04 07:25:00+00:00,2025-08-04 10:17:00+00:00,2025-08-04 07:19:00+00:00,2025-08-04 10:14:00+00:00,50,CRJ-550,Express,755,758,29,7,40,0,0,0,0,36,1,0,0,0,0,0,0,20.0,12.0,726,-726,0.8,0.6,1,0.025,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,-3.0,2025-08-04
UA,1068,2025-08-12,ORD,IAD,2025-08-12 08:52:00+00:00,2025-08-12 11:55:00+00:00,2025-08-12 08:48:00+00:00,2025-08-12 11:44:00+00:00,176,B757-200,Mainline,852,850,56,8,173,1,0,10,3,103,1,0,0,0,0,0,0,109.0,54.0,796,-796,0.9829545454545454,0.4954128440366973,15,0.08670520231213873,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-11.0,2025-08-12
OO,5637,2025-08-11,ORD,GRB,2025-08-11 18:05:00+00:00,2025-08-11 19:18:00+00:00,2025-08-11 18:30:00+00:00,2025-08-11 19:50:00+00:00,50,CRJ-200,Express,55,54,29,18,54,1,0,0,0,45,0,0,0,0,0,0,0,49.0,30.0,26,-26,1.0,0.6122448979591837,1,0.018518518518518517,0.0,0.0,0.0,0.0,0.0,0.0,25.0,32.0,2025-08-11
OO,4748,2025-08-01,ORD,ATW,2025-08-01 20:20:00+00:00,2025-08-01 21:35:00+00:00,2025-08-01 21:00:00+00:00,2025-08-01 22:02:00+00:00,50,CRJ-550,Express,3,39,29,20,52,1,0,2,0,29,2,0,0,0,0,0,0,59.0,49.0,-26,26,1.0,0.8305084745762712,5,0.09615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,40.0,27.0,2025-08-01
G7,4563,2025-08-03,ORD,FSD,2025-08-03 12:45:00+00:00,2025-08-03 14:35:00+00:00,2025-08-03 12:38:00+00:00,2025-08-03 14:30:00+00:00,50,CRJ-550,Express,42,47,29,12,56,0,0,1,0,36,3,0,0,0,0,0,0,24.0,18.0,13,-13,1.0,0.75,4,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,-5.0,2025-08-03
OO,5568,2025-08-14,ORD,MLI,2025-08-14 09:07:00+00:00,2025-08-14 10:22:00+00:00,2025-08-14 09:01:00+00:00,2025-08-14 10:01:00+00:00,50,CRJ-200,Express,62,56,29,9,58,2,0,2,0,32,2,0,0,0,0,0,0,56.0,38.0,33,-33,1.0,0.6785714285714286,6,0.10344827586206896,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,-21.0,2025-08-14
UA,2862,2025-08-04,ORD,IAD,2025-08-04 10:50:00+00:00,2025-08-04 13:49:00+00:00,2025-08-04 11:28:00+00:00,2025-08-04 14:27:00+00:00,179,B737-MAX9,Mainline,80,54,56,10,184,1,0,1,0,147,2,0,0,0,0,0,0,103.0,25.0,24,-24,1.0,0.24271844660194175,4,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,38.0,38.0,2025-08-04
UA,769,2025-08-13,ORD,BCN,2025-08-13 21:35:00+00:00,2025-08-14 13:15:00+00:00,2025-08-13 21:50:00+00:00,2025-08-14 13:11:00+00:00,243,B787-8,Mainline,205,166,150,21,257,2,0,13,4,144,3,0,0,0,0,0,0,171.0,113.0,55,-55,1.0,0.6608187134502924,22,0.08560311284046693,0.0,0.0,0.0,0.0,0.0,0.0,15.0,-4.0,2025-08-13
UA,1776,2025-08-04,ORD,PHL,2025-08-04 18:20:00+00:00,2025-08-04 21:35:00+00:00,2025-08-04 18:15:00+00:00,2025-08-04 21:27:00+00:00,166,B737-800,Mainline,75,73,51,18,178,1,0,3,1,142,0,0,0,0,0,0,0,101.0,53.0,24,-24,1.0,0.5247524752475248,5,0.028089887640449437,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-8.0,2025-08-04
UA,1363,2025-08-08,ORD,LAX,2025-08-08 12:54:00+00:00,2025-08-08 15:23:00+00:00,2025-08-08 12:45:00+00:00,2025-08-08 14:50:00+00:00,200,A321-2NX,Mainline,75,88,62,12,279,2,0,17,4,125,8,0,0,0,0,0,0,145.0,44.0,13,-13,1.0,0.30344827586206896,31,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,-33.0,2025-08-08
OO,5427,2025-08-02,ORD,PIA,2025-08-02 09:05:00+00:00,2025-08-02 10:19:00+00:00,2025-08-02 08:59:00+00:00,2025-08-02 10:36:00+00:00,50,CRJ-200,Express,92,99,29,9,58,1,0,3,0,33,2,0,0,0,0,0,0,43.0,31.0,63,-63,1.0,0.7209302325581395,6,0.10344827586206896,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,17.0,2025-08-02
UA,534,2025-08-07,ORD,EWR,2025-08-07 17:55:00+00:00,2025-08-07 21:28:00+00:00,2025-08-07 18:02:00+00:00,2025-08-07 21:10:00+00:00,200,A321-2NX,Mainline,76,76,62,17,185,0,0,0,0,173,2,0,0,0,0,0,0,41.0,23.0,14,-14,0.925,0.5609756097560976,2,0.010810810810810811,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-18.0,2025-08-07
OO,5843,2025-08-08,ORD,ECP,2025-08-08 10:50:00+00:00,2025-08-08 13:23:00+00:00,2025-08-08 10:40:00+00:00,2025-08-08 13:15:00+00:00,76,ERJ-175,Express,75,63,34,10,77,0,0,4,1,46,0,0,0,0,0,0,0,44.0,15.0,41,-41,1.0,0.3409090909090909,5,0.06493506493506493,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,-8.0,2025-08-08
UA,1124,2025-08-09,ORD,IAH,2025-08-09 16:00:00+00:00,2025-08-09 18:58:00+00:00,2025-08-09 16:41:00+00:00,2025-08-09 20:10:00+00:00,179,B737-900,Mainline,69,76,56,16,246,0,0,12,3,96,0,0,0,0,0,0,0,185.0,167.0,13,-13,1.0,0.9027027027027027,15,0.06097560975609756,0.0,0.0,0.0,0.0,0.0,0.0,41.0,72.0,2025-08-09
UA,1209,2025-08-06,ORD,EWR,2025-08-06 21:25:00+00:00,2025-08-07 00:46:00+00:00,2025-08-06 23:39:00+00:00,2025-08-07 02:42:00+00:00,179,B737-MAX9,Mainline,88,81,56,21,199,1,0,8,2,122,7,0,0,0,0,0,0,92.0,26.0,32,-32,1.0,0.2826086956521739,18,0.09045226130653267,0.0,0.0,0.0,0.0,0.0,0.0,134.0,116.0,2025-08-06
UA,2394,2025-08-01,ORD,DEN,2025-08-01 18:35:00+00:00,2025-08-01 20:36:00+00:00,2025-08-01 19:12:00+00:00,2025-08-01 21:28:00+00:00,234,B757-300,Mainline,93,131,66,18,266,0,0,13,2,165,3,0,0,0,0,0,0,126.0,49.0,27,-27,1.0,0.3888888888888889,18,0.06766917293233082,0.0,0.0,0.0,0.0,0.0,0.0,37.0,52.0,2025-08-01
OO,5414,2025-08-04,ORD,MEM,2025-08-04 15:37:00+00:00,2025-08-04 17:38:00+00:00,2025-08-04 15:36:00+00:00,2025-08-04 17:29:00+00:00,76,ERJ-175,Express,45,53,34,15,82,0,0,2,0,66,3,0,0,0,0,0,0,50.0,29.0,11,-11,1.0,0.58,5,0.06097560975609756,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-9.0,2025-08-04
UA,1909,2025-08-12,ORD,TVC,2025-08-12 10:51:00+00:00,2025-08-12 13:06:00+00:00,2025-08-12 10:45:00+00:00,2025-08-12 13:15:00+00:00,179,B737-900,Mainline,83,82,56,10,86,0,0,2,0,62,4,0,0,0,0,0,0,42.0,31.0,27,-27,0.48044692737430167,0.7380952380952381,6,0.06976744186046512,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,9.0,2025-08-12
UA,1842,2025-08-05,ORD,SAN,2025-08-05 20:20:00+00:00,2025-08-05 22:44:00+00:00,2025-08-05 20:16:00+00:00,2025-08-05 22:39:00+00:00,200,A321-2NX,Mainline,85,101,62,20,236,1,0,18,1,122,0,0,0,0,0,0,0,134.0,80.0,23,-23,1.0,0.5970149253731343,20,0.0847457627118644,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-5.0,2025-08-05
UA,972,2025-08-06,ORD,BRU,2025-08-06 17:55:00+00:00,2025-08-07 09:00:00+00:00,2025-08-06 20:19:00+00:00,2025-08-07 11:38:00+00:00,318,B787-10,Mainline,180,323,155,17,386,0,0,21,7,156,7,0,0,0,0,0,0,339.0,271.0,25,-25,1.0,0.799410029498525,35,0.09067357512953368,0.0,0.0,0.0,0.0,0.0,0.0,144.0,158.0,2025-08-06
G7,4445,2025-08-03,ORD,BHM,2025-08-03 10:55:00+00:00,2025-08-03 12:55:00+00:00,2025-08-03 10:48:00+00:00,2025-08-03 12:26:00+00:00,50,CRJ-550,Express,62,58,29,10,50,0,0,0,0,41,1,0,0,0,0,0,0,34.0,18.0,33,-33,1.0,0.5294117647058824,1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,-29.0,2025-08-03
UA,664,2025-08-11,ORD,LGA,2025-08-11 16:00:00+00:00,2025-08-11 19:20:00+00:00,2025-08-11 15:53:00+00:00,2025-08-11 19:07:00+00:00,179,B737-900,Mainline,65,66,56,16,172,2,0,4,1,125,2,0,0,0,0,0,0,39.0,10.0,9,-9,0.9608938547486033,0.2564102564102564,9,0.05232558139534884,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,-13.0,2025-08-11
UA,343,2025-08-06,ORD,SFO,2025-08-06 10:53:00+00:00,2025-08-06 13:40:00+00:00,2025-08-06 10:52:00+00:00,2025-08-06 13:43:00+00:00,200,A321-2NX,Mainline,1515,1525,62,10,237,2,0,11,4,149,0,0,0,0,0,0,0,132.0,61.0,1453,-1453,1.0,0.4621212121212121,17,0.07172995780590717,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,3.0,2025-08-06
UA,1358,2025-08-14,ORD,RDU,2025-08-14 07:00:00+00:00,2025-08-14 10:03:00+00:00,2025-08-14 06:54:00+00:00,2025-08-14 09:49:00+00:00,126,A319-100,Mainline,850,850,43,7,130,1,0,4,1,86,0,0,0,0,0,0,0,99.0,38.0,807,-807,1.0,0.3838383838383838,6,0.046153846153846156,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,-14.0,2025-08-14
UA,1377,2025-08-09,ORD,MYR,2025-08-09 11:20:00+00:00,2025-08-09 14:35:00+00:00,2025-08-09 11:26:00+00:00,2025-08-09 14:50:00+00:00,150,A320-200,Mainline,160,195,46,11,225,4,0,21,5,76,1,0,0,0,0,0,0,110.0,40.0,114,-114,1.0,0.36363636363636365,31,0.13777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,2025-08-09
UA,1577,2025-08-08,ORD,SFO,2025-08-08 14:40:00+00:00,2025-08-08 17:26:00+00:00,2025-08-08 14:51:00+00:00,2025-08-08 17:09:00+00:00,234,B757-300,Mainline,80,85,66,14,301,2,0,20,6,166,4,0,0,0,0,0,0,185.0,41.0,14,-14,1.0,0.22162162162162163,32,0.10631229235880399,0.0,0.0,0.0,0.0,0.0,0.0,11.0,-17.0,2025-08-08
UA,2189,2025-08-12,ORD,LGA,2025-08-12 13:00:00+00:00,2025-08-12 16:20:00+00:00,2025-08-12 13:18:00+00:00,2025-08-12 17:44:00+00:00,166,B737-800,Mainline,57,99,51,13,158,1,0,11,4,76,2,0,0,0,0,0,0,65.0,11.0,6,-6,0.9518072289156626,0.16923076923076924,18,0.11392405063291139,0.0,0.0,0.0,0.0,0.0,0.0,18.0,84.0,2025-08-12
G7,4484,2025-08-04,ORD,AVL,2025-08-04 18:15:00+00:00,2025-08-04 21:18:00+00:00,2025-08-04 18:10:00+00:00,2025-08-04 21:02:00+00:00,50,CRJ-550,Express,70,51,29,18,48,1,0,1,0,38,1,0,0,0,0,0,0,28.0,25.0,41,-41,0.96,0.8928571428571429,3,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-16.0,2025-08-04
OO,5915,2025-08-07,ORD,LNK,2025-08-07 16:50:00+00:00,2025-08-07 18:45:00+00:00,2025-08-07 16:59:00+00:00,2025-08-07 19:12:00+00:00,50,CRJ-200,Express,45,41,29,16,45,0,0,1,0,36,1,0,0,0,0,0,0,41.0,25.0,16,-16,0.9,0.6097560975609756,2,0.044444444444444446,0.0,0.0,0.0,0.0,0.0,0.0,9.0,27.0,2025-08-07
UA,2302,2025-08-01,ORD,BWI,2025-08-01 07:00:00+00:00,2025-08-01 10:03:00+00:00,2025-08-01 06:59:00+00:00,2025-08-01 09:56:00+00:00,150,A320-200,Mainline,846,845,46,7,167,1,0,5,1,104,0,0,0,0,0,0,0,97.0,44.0,800,-800,1.0,0.4536082474226804,7,0.041916167664670656,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-7.0,2025-08-01
UA,1617,2025-08-04,ORD,PHL,2025-08-04 14:20:00+00:00,2025-08-04 17:36:00+00:00,2025-08-04 14:18:00+00:00,2025-08-04 17:41:00+00:00,166,B737-800,Mainline,65,60,51,14,174,0,0,3,0,140,1,0,0,0,0,0,0,79.0,19.0,14,-14,1.0,0.24050632911392406,4,0.022988505747126436,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,5.0,2025-08-04
UA,881,2025-08-01,ORD,HND,2025-08-01 12:50:00+00:00,2025-08-02 15:55:00+00:00,2025-08-01 13:00:00+00:00,2025-08-02 15:47:00+00:00,318,B787-10,Mainline,1230,1145,155,12,394,0,0,24,5,226,4,0,0,0,0,0,0,368.0,282.0,1075,-1075,1.0,0.7663043478260869,33,0.08375634517766498,0.0,0.0,0.0,0.0,0.0,0.0,10.0,-8.0,2025-08-01
